date/time: .11/02/2014.11:45 a.m.
Run 1

time	(V)	V	(V)
0.086812	-9.957495E-2	1.510702E+0	6.216564E-2
0.086875	-1.221688E-1	1.152703E+0	6.216564E-2
0.086937	-1.372313E-1	9.048580E-1	6.216564E-2
0.087000	-1.548043E-1	7.596557E-1	6.281260E-2
0.087062	-1.698669E-1	6.720337E-1	6.345955E-2
0.087125	-1.849294E-1	5.919221E-1	6.410651E-2
0.087187	-1.974815E-1	5.218245E-1	6.345955E-2
0.087250	-2.075233E-1	4.667477E-1	6.345955E-2
0.087312	-2.225858E-1	4.367059E-1	6.216564E-2
0.087375	-2.326275E-1	4.041606E-1	6.345955E-2
0.087437	-2.426692E-1	3.691117E-1	6.216564E-2
0.087500	-2.527109E-1	3.415734E-1	6.216564E-2
0.087562	-2.602422E-1	3.315594E-1	6.087172E-2
0.087625	-2.702839E-1	3.240490E-1	6.087172E-2
0.087687	-2.903673E-1	2.915036E-1	6.022476E-2
0.087750	-3.004090E-1	2.689723E-1	6.087172E-2
0.087812	-3.054299E-1	2.614618E-1	6.216564E-2
0.087875	-3.154716E-1	2.539513E-1	6.216564E-2
0.087937	-3.280237E-1	1.938676E-1	6.281260E-2
0.088000	-3.330445E-1	1.337840E-1	6.216564E-2
0.088062	-3.355550E-1	1.037421E-1	6.345955E-2
0.088125	-3.405758E-1	7.620375E-2	6.345955E-2
0.088187	-3.405758E-1	3.364447E-2	6.345955E-2
0.088250	-3.405758E-1	-2.143224E-2	6.345955E-2
0.088312	-3.405758E-1	-4.897060E-2	6.281260E-2
0.088375	-3.330445E-1	-7.150199E-2	6.281260E-2
0.088437	-3.280237E-1	-1.090543E-1	6.281260E-2
0.088500	-3.230028E-1	-1.541171E-1	6.216564E-2
0.088562	-3.179820E-1	-1.866624E-1	6.087172E-2
0.088625	-3.104507E-1	-2.066903E-1	6.087172E-2
0.088687	-3.029194E-1	-2.417391E-1	6.087172E-2
0.088750	-3.004090E-1	-2.817949E-1	6.087172E-2
0.088812	-2.878569E-1	-3.118368E-1	6.151868E-2
0.088875	-2.753047E-1	-3.293612E-1	6.281260E-2
0.088937	-2.627526E-1	-3.543960E-1	6.281260E-2
0.089000	-2.577318E-1	-3.969553E-1	6.281260E-2
0.089062	-2.451796E-1	-4.470251E-1	6.281260E-2
0.089125	-2.250962E-1	-4.620460E-1	6.410651E-2
0.089187	-2.100337E-1	-4.895843E-1	6.410651E-2
0.089250	-1.874398E-1	-5.271366E-1	6.475347E-2
0.089312	-1.673564E-1	-5.671924E-1	6.410651E-2
0.089375	-1.497835E-1	-5.897238E-1	6.216564E-2
0.089437	-1.322105E-1	-6.122552E-1	6.281260E-2
0.089500	-1.045958E-1	-6.548145E-1	6.216564E-2
0.089562	-8.451239E-2	-6.948703E-1	6.216564E-2
0.089625	-6.191856E-2	-7.324226E-1	6.281260E-2
0.089687	-4.183516E-2	-7.799888E-1	6.151868E-2
0.089750	-2.175175E-2	-8.676109E-1	6.087172E-2
0.089812	-9.199624E-3	-1.025331E+0	6.151868E-2
0.089875	1.841506E-2	-1.308225E+0	6.087172E-2
0.089937	3.598804E-2	-1.793901E+0	6.281260E-2
0.090000	5.607144E-2	-2.179438E+0	6.216564E-2
0.090062	6.862357E-2	-2.069285E+0	6.281260E-2
0.090125	8.870698E-2	-1.581105E+0	6.281260E-2
0.090187	1.062800E-1	-1.183050E+0	6.281260E-2
0.090250	1.263634E-1	-9.377085E-1	6.345955E-2
0.090312	1.414259E-1	-7.824923E-1	6.475347E-2
0.090375	1.640197E-1	-6.798494E-1	6.410651E-2
0.090437	1.765719E-1	-5.922273E-1	6.410651E-2
0.090500	1.866136E-1	-5.321436E-1	6.281260E-2
0.090562	2.016761E-1	-4.920878E-1	6.216564E-2
0.090625	2.242700E-1	-4.545355E-1	6.216564E-2
0.090687	2.393325E-1	-3.919483E-1	6.281260E-2
0.090750	2.493742E-1	-3.619065E-1	6.022476E-2
0.090812	2.543951E-1	-3.518925E-1	6.151868E-2
0.090875	2.644368E-1	-3.343681E-1	6.151868E-2
0.090937	2.719681E-1	-2.968158E-1	6.087172E-2
0.091000	2.870306E-1	-2.742844E-1	6.216564E-2
0.091062	2.920515E-1	-2.692775E-1	6.216564E-2
0.091125	2.920515E-1	-2.592635E-1	6.151868E-2
0.091187	3.020932E-1	-2.417391E-1	6.216564E-2
0.091250	3.121349E-1	-2.217112E-1	6.410651E-2
0.091312	3.196661E-1	-1.866624E-1	6.410651E-2
0.091375	3.297078E-1	-1.516136E-1	6.345955E-2
0.091437	3.372391E-1	-1.015438E-1	6.410651E-2
0.091500	3.397495E-1	-5.898455E-2	6.345955E-2
0.091562	3.397495E-1	-3.144619E-2	6.281260E-2
0.091625	3.422600E-1	-1.404348E-3	6.216564E-2
0.091687	3.497912E-1	4.115493E-2	6.216564E-2
0.091750	3.472808E-1	9.122468E-2	6.216564E-2
0.091812	3.422600E-1	1.212665E-1	6.087172E-2
0.091875	3.347287E-1	1.412944E-1	6.022476E-2
0.091937	3.246870E-1	1.813502E-1	6.087172E-2
0.092000	3.196661E-1	2.314200E-1	6.087172E-2
0.092062	3.146453E-1	2.639653E-1	6.216564E-2
0.092125	2.995827E-1	2.814897E-1	6.216564E-2
0.092187	2.845202E-1	3.140350E-1	6.216564E-2
0.092250	2.719681E-1	3.565943E-1	6.216564E-2
0.092312	2.569055E-1	3.891396E-1	6.345955E-2
0.092375	2.418429E-1	4.041606E-1	6.345955E-2
0.092437	2.318012E-1	4.367059E-1	6.345955E-2
0.092500	2.167387E-1	4.742582E-1	6.410651E-2
0.092562	2.016761E-1	5.093070E-1	6.410651E-2
0.092625	1.841032E-1	6.069430E-1	6.216564E-2
0.092687	1.615093E-1	6.269709E-1	6.216564E-2
0.092750	1.489572E-1	6.344814E-1	6.281260E-2
0.092812	1.288738E-1	6.520058E-1	6.281260E-2
0.092875	1.037695E-1	6.620197E-1	6.087172E-2
0.092937	8.368613E-2	6.945651E-1	6.022476E-2
0.093000	6.109230E-2	7.471383E-1	6.087172E-2
0.093062	3.849846E-2	8.247464E-1	6.087172E-2
0.093125	1.590463E-2	9.198789E-1	6.087172E-2
0.093187	-1.668347E-3	1.122661E+0	6.151868E-2
0.093250	-2.426218E-2	1.533233E+0	6.281260E-2
0.093312	-4.936643E-2	2.023917E+0	6.216564E-2
0.093375	-6.944984E-2	2.141581E+0	6.151868E-2
0.093437	-8.953325E-2	1.833652E+0	6.410651E-2
0.093500	-1.071062E-1	1.368003E+0	6.410651E-2
0.093562	-1.146375E-1	1.060074E+0	6.410651E-2
0.093625	-1.347209E-1	8.522848E-1	6.410651E-2
0.093687	-1.497835E-1	7.145930E-1	6.216564E-2
0.093750	-1.648460E-1	6.219639E-1	6.216564E-2
0.093812	-1.723773E-1	5.593768E-1	6.281260E-2
0.093875	-1.849294E-1	4.992931E-1	6.216564E-2
0.093937	-2.025024E-1	4.492233E-1	6.216564E-2
0.094000	-2.150545E-1	4.116710E-1	6.087172E-2
0.094062	-2.225858E-1	3.966501E-1	6.216564E-2
0.094125	-2.426692E-1	3.716152E-1	6.087172E-2
0.094187	-2.527109E-1	3.365664E-1	6.087172E-2
0.094250	-2.652630E-1	3.165385E-1	6.216564E-2
0.094312	-2.702839E-1	3.090281E-1	6.216564E-2
0.094375	-2.878569E-1	2.940071E-1	6.216564E-2
0.094437	-2.953881E-1	2.664688E-1	6.281260E-2
0.094500	-3.054299E-1	2.389304E-1	6.216564E-2
0.094562	-3.129611E-1	2.314200E-1	6.410651E-2
0.094625	-3.230028E-1	2.013781E-1	6.345955E-2
0.094687	-3.230028E-1	1.437979E-1	6.410651E-2
0.094750	-3.255133E-1	9.122468E-2	6.410651E-2
0.094812	-3.230028E-1	6.368632E-2	6.281260E-2
0.094875	-3.305341E-1	2.863750E-2	6.151868E-2
0.094937	-3.305341E-1	-2.143224E-2	6.216564E-2
0.095000	-3.255133E-1	-5.648106E-2	6.281260E-2
0.095062	-3.280237E-1	-8.151594E-2	6.087172E-2
0.095125	-3.179820E-1	-1.090543E-1	6.022476E-2
0.095187	-3.179820E-1	-1.516136E-1	6.087172E-2
0.095250	-3.204924E-1	-1.941729E-1	6.151868E-2
0.095312	-3.104507E-1	-2.142008E-1	6.151868E-2
0.095375	-3.029194E-1	-2.342287E-1	6.216564E-2
0.095437	-2.928777E-1	-2.742844E-1	6.216564E-2
0.095500	-2.953881E-1	-3.193472E-1	6.216564E-2
0.095562	-2.803256E-1	-3.443821E-1	6.281260E-2
0.095625	-2.627526E-1	-3.669135E-1	6.345955E-2
0.095687	-2.502005E-1	-4.044658E-1	6.410651E-2
0.095750	-2.351379E-1	-4.470251E-1	6.475347E-2
0.095812	-2.175650E-1	-4.795704E-1	6.410651E-2
0.095875	-1.974815E-1	-5.021018E-1	6.216564E-2
0.095937	-1.773981E-1	-5.396541E-1	6.216564E-2
0.096000	-1.648460E-1	-5.797099E-1	6.216564E-2
0.096062	-1.422522E-1	-6.122552E-1	6.216564E-2
0.096125	-1.146375E-1	-6.222692E-1	6.216564E-2
0.096187	-9.706452E-2	-6.548145E-1	6.087172E-2
0.096250	-8.200197E-2	-7.073877E-1	6.087172E-2
0.096312	-6.693941E-2	-7.549540E-1	5.957781E-2
0.096375	-4.183516E-2	-8.050237E-1	6.151868E-2
0.096437	-1.924133E-2	-9.026597E-1	6.151868E-2
0.096500	-4.178772E-3	-1.110449E+0	6.281260E-2
0.096562	1.339421E-2	-1.470951E+0	6.151868E-2
0.096625	3.598804E-2	-1.994180E+0	6.216564E-2
0.096687	5.607144E-2	-2.161914E+0	6.410651E-2
0.096750	7.615485E-2	-1.891537E+0	6.410651E-2
0.096812	9.623825E-2	-1.405861E+0	6.410651E-2
0.096875	1.113008E-1	-1.075400E+0	6.410651E-2
0.096937	1.313842E-1	-8.701144E-1	6.345955E-2
0.097000	1.464468E-1	-7.449400E-1	6.216564E-2
0.097062	1.665302E-1	-6.573180E-1	6.216564E-2
0.097125	1.841032E-1	-5.747029E-1	6.216564E-2
0.097187	1.966553E-1	-4.995983E-1	6.281260E-2
0.097250	2.117178E-1	-4.595425E-1	6.151868E-2
0.097312	2.242700E-1	-4.370111E-1	6.022476E-2
0.097375	2.318012E-1	-4.019623E-1	6.151868E-2
0.097437	2.443534E-1	-3.594030E-1	6.087172E-2
0.097500	2.543951E-1	-3.393751E-1	6.216564E-2
0.097562	2.669472E-1	-3.268577E-1	6.281260E-2
0.097625	2.669472E-1	-3.018228E-1	6.216564E-2
0.097687	2.794993E-1	-2.767879E-1	6.216564E-2
0.097750	2.920515E-1	-2.642705E-1	6.151868E-2
0.097812	2.970723E-1	-2.592635E-1	6.410651E-2
0.097875	3.096244E-1	-2.517531E-1	6.345955E-2
0.097937	3.246870E-1	-2.016833E-1	6.410651E-2
0.098000	3.271974E-1	-1.666345E-1	6.345955E-2
0.098062	3.297078E-1	-1.441031E-1	6.216564E-2
0.098125	3.372391E-1	-1.065508E-1	6.216564E-2
0.098187	3.497912E-1	-4.897060E-2	6.216564E-2
0.098250	3.497912E-1	-3.907835E-3	6.281260E-2
0.098312	3.497912E-1	1.862355E-2	5.957781E-2
0.098375	3.472808E-1	4.866539E-2	6.022476E-2
0.098437	3.397495E-1	9.873514E-2	6.087172E-2
0.098500	3.347287E-1	1.412944E-1	6.087172E-2
0.098562	3.297078E-1	1.663293E-1	6.216564E-2
0.098625	3.221766E-1	1.938676E-1	6.151868E-2
0.098687	3.146453E-1	2.364269E-1	6.151868E-2
0.098750	2.995827E-1	2.789862E-1	6.216564E-2
0.098812	2.895410E-1	2.940071E-1	6.216564E-2
0.098875	2.769889E-1	3.240490E-1	6.345955E-2
0.098937	2.669472E-1	3.666083E-1	6.345955E-2
0.099000	2.569055E-1	3.991536E-1	6.410651E-2
0.099062	2.418429E-1	4.191815E-1	6.345955E-2
0.099125	2.267804E-1	4.417129E-1	6.216564E-2
0.099187	2.117178E-1	4.767617E-1	6.216564E-2
0.099250	1.991657E-1	5.193210E-1	6.216564E-2
0.099312	1.815927E-1	4.342024E-1	6.281260E-2
0.099375	1.615093E-1	5.593768E-1	6.216564E-2
0.099437	1.414259E-1	6.244674E-1	6.087172E-2
0.099500	1.238529E-1	6.695302E-1	6.022476E-2
0.099562	9.623825E-2	6.920616E-1	6.087172E-2
0.099625	7.113400E-2	7.170965E-1	6.022476E-2
0.099687	5.105059E-2	7.621592E-1	6.281260E-2
0.099750	3.096719E-2	8.472778E-1	6.216564E-2
0.099812	5.862930E-3	9.724521E-1	6.151868E-2
0.099875	-1.673090E-2	1.207780E+0	6.216564E-2
0.099937	-3.681431E-2	1.703470E+0	6.281260E-2
