date/time: .11/02/2014.11:45 a.m.
Run 1

time	(V)	V	(V)
0.086687	3.096244E-1	-2.517531E-1	6.216564E-2
0.086750	3.221766E-1	-2.392356E-1	6.216564E-2
0.086812	3.297078E-1	-1.841589E-1	6.216564E-2
0.086875	3.347287E-1	-1.415996E-1	6.087172E-2
0.086937	3.397495E-1	-1.140613E-1	5.957781E-2
0.087000	3.372391E-1	-7.150199E-2	6.087172E-2
0.087062	3.422600E-1	-1.642527E-2	6.087172E-2
0.087125	3.372391E-1	2.613401E-2	6.216564E-2
0.087187	3.397495E-1	4.115493E-2	6.216564E-2
0.087250	3.297078E-1	6.869329E-2	6.216564E-2
0.087312	3.297078E-1	1.212665E-1	6.216564E-2
0.087375	3.246870E-1	1.538119E-1	6.216564E-2
0.087437	3.196661E-1	1.738398E-1	6.410651E-2
0.087500	3.121349E-1	1.988746E-1	6.410651E-2
0.087562	3.096244E-1	2.389304E-1	6.345955E-2
0.087625	3.020932E-1	2.789862E-1	6.475347E-2
0.087687	2.870306E-1	3.065246E-1	6.281260E-2
0.087750	2.744785E-1	3.315594E-1	6.216564E-2
0.087812	2.694576E-1	3.691117E-1	6.216564E-2
0.087875	2.543951E-1	4.091675E-1	6.216564E-2
0.087937	2.393325E-1	4.367059E-1	6.281260E-2
0.088000	2.242700E-1	4.517268E-1	6.087172E-2
0.088062	2.066970E-1	4.917826E-1	6.087172E-2
0.088125	1.891240E-1	5.944256E-1	6.087172E-2
0.088187	1.665302E-1	6.319779E-1	6.087172E-2
0.088250	1.439363E-1	6.144535E-1	6.216564E-2
0.088312	1.213425E-1	6.319779E-1	6.151868E-2
0.088375	1.037695E-1	6.720337E-1	6.216564E-2
0.088437	7.866527E-2	7.020755E-1	6.216564E-2
0.088500	5.356102E-2	7.271104E-1	6.216564E-2
0.088562	3.096719E-2	7.871941E-1	6.345955E-2
0.088625	1.590463E-2	8.923406E-1	6.475347E-2
0.088687	-1.668347E-3	1.085109E+0	6.475347E-2
0.088750	-2.175175E-2	1.475653E+0	6.475347E-2
0.088812	-4.434558E-2	1.991371E+0	6.216564E-2
0.088875	-6.191856E-2	2.174126E+0	6.345955E-2
0.088937	-7.447069E-2	1.873708E+0	6.281260E-2
0.089000	-9.455410E-2	1.390534E+0	6.216564E-2
0.089062	-1.146375E-1	1.067585E+0	6.216564E-2
0.089125	-1.271896E-1	8.773196E-1	6.087172E-2
0.089187	-1.422522E-1	7.471383E-1	6.087172E-2
0.089250	-1.648460E-1	6.344814E-1	6.022476E-2
0.089312	-1.773981E-1	5.643837E-1	5.957781E-2
0.089375	-1.924607E-1	5.168175E-1	6.216564E-2
0.089437	-2.025024E-1	4.717547E-1	6.216564E-2
0.089500	-2.276067E-1	4.291954E-1	6.216564E-2
0.089562	-2.401588E-1	3.816292E-1	6.151868E-2
0.089625	-2.527109E-1	3.641048E-1	6.345955E-2
0.089687	-2.627526E-1	3.440769E-1	6.410651E-2
0.089750	-2.677735E-1	3.165385E-1	6.410651E-2
0.089812	-2.778152E-1	2.814897E-1	6.475347E-2
0.089875	-2.828360E-1	2.739792E-1	6.216564E-2
0.089937	-2.953881E-1	2.664688E-1	6.281260E-2
0.090000	-2.978986E-1	2.489444E-1	6.216564E-2
0.090062	-3.079403E-1	2.239095E-1	6.216564E-2
0.090125	-3.154716E-1	1.888607E-1	6.216564E-2
0.090187	-3.204924E-1	1.613223E-1	6.087172E-2
0.090250	-3.280237E-1	1.087491E-1	6.087172E-2
0.090312	-3.355550E-1	5.867934E-2	6.087172E-2
0.090375	-3.380654E-1	2.613401E-2	6.087172E-2
0.090437	-3.380654E-1	1.099139E-3	6.281260E-2
0.090500	-3.355550E-1	-2.894271E-2	6.216564E-2
0.090562	-3.430862E-1	-7.901245E-2	6.216564E-2
0.090625	-3.380654E-1	-1.165648E-1	6.151868E-2
0.090687	-3.330445E-1	-1.415996E-1	6.410651E-2
0.090750	-3.280237E-1	-1.766484E-1	6.475347E-2
0.090812	-3.154716E-1	-2.192077E-1	6.345955E-2
0.090875	-3.079403E-1	-2.617670E-1	6.345955E-2
0.090937	-2.978986E-1	-2.817949E-1	6.216564E-2
0.091000	-2.828360E-1	-3.068298E-1	6.216564E-2
0.091062	-2.702839E-1	-3.518925E-1	6.216564E-2
0.091125	-2.577318E-1	-3.819344E-1	6.151868E-2
0.091187	-2.426692E-1	-3.994588E-1	6.022476E-2
0.091250	-2.250962E-1	-4.269972E-1	6.087172E-2
0.091312	-2.175650E-1	-4.695564E-1	6.022476E-2
0.091375	-1.999920E-1	-4.970948E-1	6.087172E-2
0.091437	-1.824190E-1	-5.146192E-1	6.281260E-2
0.091500	-1.623356E-1	-5.346471E-1	6.216564E-2
0.091562	-1.522939E-1	-5.772064E-1	6.281260E-2
0.091625	-1.322105E-1	-6.147587E-1	6.216564E-2
0.091687	-1.121271E-1	-6.473040E-1	6.151868E-2
0.091750	-8.953325E-2	-6.798494E-1	6.410651E-2
0.091812	-7.698112E-2	-7.324226E-1	6.410651E-2
0.091875	-5.187686E-2	-8.025202E-1	6.345955E-2
0.091937	-2.928303E-2	-8.951493E-1	6.345955E-2
0.092000	-4.178772E-3	-1.070393E+0	6.216564E-2
0.092062	2.092548E-2	-1.428392E+0	6.216564E-2
0.092125	4.100889E-2	-1.936600E+0	6.087172E-2
0.092187	6.109230E-2	-2.154403E+0	6.216564E-2
0.092250	8.368613E-2	-1.899048E+0	6.087172E-2
0.092312	9.874868E-2	-1.425889E+0	6.022476E-2
0.092375	1.138112E-1	-1.105442E+0	6.087172E-2
0.092437	1.288738E-1	-8.801283E-1	6.087172E-2
0.092500	1.414259E-1	-7.349261E-1	6.087172E-2
0.092562	1.589989E-1	-6.322831E-1	6.281260E-2
0.092625	1.740615E-1	-5.696959E-1	6.216564E-2
0.092687	1.790823E-1	-5.146192E-1	6.151868E-2
0.092750	1.941449E-1	-4.545355E-1	6.281260E-2
0.092812	2.092074E-1	-4.194867E-1	6.345955E-2
0.092875	2.167387E-1	-3.994588E-1	6.345955E-2
0.092937	2.368221E-1	-3.744239E-1	6.345955E-2
0.093000	2.493742E-1	-3.418786E-1	6.475347E-2
0.093062	2.569055E-1	-3.168437E-1	6.216564E-2
0.093125	2.669472E-1	-3.168437E-1	6.216564E-2
0.093187	2.794993E-1	-2.968158E-1	6.281260E-2
0.093250	2.920515E-1	-2.717810E-1	6.281260E-2
0.093312	2.995827E-1	-2.492496E-1	6.281260E-2
0.093375	3.096244E-1	-2.442426E-1	5.957781E-2
0.093437	3.171557E-1	-2.442426E-1	6.087172E-2
0.093500	3.221766E-1	-1.841589E-1	6.087172E-2
0.093562	3.246870E-1	-1.290822E-1	6.087172E-2
0.093625	3.297078E-1	-9.403337E-2	6.216564E-2
0.093687	3.397495E-1	-6.399153E-2	6.216564E-2
0.093750	3.297078E-1	-1.892876E-2	6.216564E-2
0.093812	3.271974E-1	2.613401E-2	6.216564E-2
0.093875	3.297078E-1	5.367237E-2	6.475347E-2
0.093937	3.246870E-1	8.371421E-2	6.410651E-2
0.094000	3.322183E-1	1.137561E-1	6.345955E-2
0.094062	3.246870E-1	1.663293E-1	6.345955E-2
0.094125	3.196661E-1	1.913642E-1	6.410651E-2
0.094187	3.096244E-1	2.088886E-1	6.281260E-2
0.094250	3.071140E-1	2.389304E-1	6.281260E-2
0.094312	3.020932E-1	2.915036E-1	6.281260E-2
0.094375	2.895410E-1	3.265525E-1	6.281260E-2
0.094437	2.744785E-1	3.415734E-1	6.022476E-2
0.094500	2.594159E-1	3.716152E-1	6.151868E-2
0.094562	2.468638E-1	4.116710E-1	6.087172E-2
0.094625	2.292908E-1	4.542303E-1	6.087172E-2
0.094687	2.142283E-1	4.717547E-1	6.151868E-2
0.094750	1.941449E-1	5.017966E-1	6.216564E-2
0.094812	1.715510E-1	5.393489E-1	6.216564E-2
0.094875	1.514676E-1	5.743977E-1	6.345955E-2
0.094937	1.313842E-1	6.094465E-1	6.216564E-2
0.095000	1.087904E-1	6.444953E-1	6.410651E-2
0.095062	8.870698E-2	6.820476E-1	6.475347E-2
0.095125	7.615485E-2	7.145930E-1	6.410651E-2
0.095187	5.607144E-2	7.446348E-1	6.410651E-2
0.095250	3.347761E-2	8.072220E-1	6.216564E-2
0.095312	1.339421E-2	9.374033E-1	6.216564E-2
0.095375	-1.668347E-3	1.187752E+0	6.216564E-2
0.095437	-2.426218E-2	1.683442E+0	6.345955E-2
0.095500	-4.183516E-2	2.166616E+0	6.281260E-2
0.095562	-6.191856E-2	2.171622E+0	6.087172E-2
0.095625	-7.949154E-2	1.728505E+0	6.087172E-2
0.095687	-1.045958E-1	1.275374E+0	6.022476E-2
0.095750	-1.271896E-1	9.974870E-1	6.151868E-2
0.095812	-1.397418E-1	8.222429E-1	6.281260E-2
0.095875	-1.573147E-1	7.095860E-1	6.281260E-2
0.095937	-1.773981E-1	6.219639E-1	6.345955E-2
0.096000	-1.949711E-1	5.393489E-1	6.281260E-2
0.096062	-2.050128E-1	4.892791E-1	6.410651E-2
0.096125	-2.175650E-1	4.617408E-1	6.410651E-2
0.096187	-2.351379E-1	4.266920E-1	6.410651E-2
0.096250	-2.376484E-1	3.791257E-1	6.410651E-2
0.096312	-2.502005E-1	3.515873E-1	6.410651E-2
0.096375	-2.577318E-1	3.390699E-1	6.281260E-2
0.096437	-2.727943E-1	3.190420E-1	6.281260E-2
0.096500	-2.753047E-1	2.839932E-1	6.281260E-2
0.096562	-2.853464E-1	2.714757E-1	6.281260E-2
0.096625	-2.928777E-1	2.664688E-1	6.151868E-2
0.096687	-3.029194E-1	2.539513E-1	6.087172E-2
0.096750	-3.129611E-1	2.013781E-1	6.151868E-2
0.096812	-3.280237E-1	1.513084E-1	6.087172E-2
0.096875	-3.280237E-1	1.312805E-1	6.087172E-2
0.096937	-3.330445E-1	9.372816E-2	6.281260E-2
0.097000	-3.355550E-1	5.867934E-2	6.216564E-2
0.097062	-3.481071E-1	8.609601E-3	6.216564E-2
0.097125	-3.481071E-1	-1.892876E-2	6.216564E-2
0.097187	-3.455967E-1	-4.897060E-2	6.475347E-2
0.097250	-3.405758E-1	-8.902640E-2	6.410651E-2
0.097312	-3.355550E-1	-1.315857E-1	6.410651E-2
0.097375	-3.280237E-1	-1.591240E-1	6.410651E-2
0.097437	-3.204924E-1	-1.891659E-1	6.410651E-2
0.097500	-3.129611E-1	-2.317252E-1	6.281260E-2
0.097562	-3.054299E-1	-2.792914E-1	6.216564E-2
0.097625	-2.903673E-1	-3.068298E-1	6.281260E-2
0.097687	-2.753047E-1	-3.143402E-1	6.216564E-2
0.097750	-2.627526E-1	-3.543960E-1	6.022476E-2
0.097812	-2.527109E-1	-3.969553E-1	6.087172E-2
0.097875	-2.401588E-1	-4.194867E-1	6.151868E-2
0.097937	-2.276067E-1	-4.370111E-1	6.087172E-2
0.098000	-2.100337E-1	-4.645495E-1	6.087172E-2
0.098062	-1.949711E-1	-5.071087E-1	6.281260E-2
0.098125	-1.799086E-1	-5.346471E-1	6.281260E-2
0.098187	-1.648460E-1	-5.546750E-1	6.216564E-2
0.098250	-1.447626E-1	-5.897238E-1	6.216564E-2
0.098312	-1.271896E-1	-6.347866E-1	6.216564E-2
0.098375	-1.071062E-1	-6.723389E-1	6.345955E-2
0.098437	-8.451239E-2	-7.023807E-1	6.410651E-2
0.098500	-5.689771E-2	-7.424365E-1	6.410651E-2
0.098562	-3.932473E-2	-8.275551E-1	6.345955E-2
0.098625	-1.673090E-2	-9.427155E-1	6.216564E-2
0.098687	5.862930E-3	-1.155512E+0	6.216564E-2
0.098750	3.347761E-2	-1.573594E+0	6.151868E-2
0.098812	5.105059E-2	-2.059271E+0	6.216564E-2
0.098875	6.862357E-2	-2.154403E+0	6.216564E-2
0.098937	9.121740E-2	-1.776377E+0	6.087172E-2
0.099000	1.087904E-1	-1.310728E+0	6.087172E-2
0.099062	1.188321E-1	-1.022827E+0	6.087172E-2
0.099125	1.338946E-1	-8.375691E-1	6.087172E-2
0.099187	1.514676E-1	-7.073877E-1	6.281260E-2
0.099250	1.665302E-1	-6.097517E-1	6.216564E-2
0.099312	1.715510E-1	-5.446611E-1	6.216564E-2
0.099375	1.866136E-1	-5.021018E-1	6.216564E-2
0.099437	2.016761E-1	-4.495285E-1	6.216564E-2
0.099500	2.117178E-1	-4.069693E-1	6.345955E-2
0.099562	2.267804E-1	-3.769274E-1	6.345955E-2
0.099625	2.393325E-1	-3.619065E-1	6.281260E-2
0.099687	2.543951E-1	-3.418786E-1	6.410651E-2
0.099750	2.644368E-1	-3.068298E-1	6.281260E-2
0.099812	2.744785E-1	-2.918089E-1	6.216564E-2
0.099875	2.870306E-1	-2.842984E-1	6.216564E-2
0.099937	2.995827E-1	-2.617670E-1	6.216564E-2
